time,ground_truth,imputed
2017-03-16 04:30:00,66.3,66.70942175154458
2017-03-16 04:35:00,66.8,68.22338506617507
2017-03-16 04:40:00,69.3,67.64973319315017
2017-03-16 04:45:00,69.6,67.12239680384494
2017-03-16 04:50:00,68.4,68.29268476186331
2017-03-16 04:55:00,68.6,67.44676804709239
2017-03-16 05:00:00,68.0,68.87727652843967
2017-03-16 05:05:00,70.0,67.89694016049188
2017-03-16 05:10:00,69.2,68.13367604168752
2017-03-16 05:15:00,67.7,68.0410063363682
2017-03-16 05:20:00,68.3,67.99584745506695
2017-03-16 05:25:00,68.5,67.81708241606971
2017-03-16 05:30:00,68.8,68.20428729131434
2017-03-16 05:35:00,68.6,68.55599324762983
2017-03-16 05:40:00,68.3,67.94355289814817
2017-03-16 05:45:00,68.1,67.18919118643414
2017-03-16 05:50:00,69.2,66.4002476158083
2017-03-16 05:55:00,65.4,66.92778876247948
2017-03-16 06:00:00,66.1,65.84312179675074
2017-03-16 06:05:00,65.1,65.5794579502275
2017-03-16 06:10:00,65.9,66.78116430538243
2017-03-16 06:15:00,67.4,67.54037773892948
2017-03-16 06:20:00,67.3,65.62529672085194
2017-03-16 06:25:00,64.7,66.20555814583787
2017-03-16 06:30:00,63.1,67.10463074243178
2017-03-16 06:35:00,64.6,66.9971101988147
2017-03-16 06:40:00,64.1,67.1420222835001
2017-03-16 06:45:00,63.0,66.44641289142166
2017-03-16 06:50:00,63.0,65.34520089807006
2017-03-16 06:55:00,62.8,65.31013204866629
2017-03-16 07:00:00,62.8,65.82218318201903
2017-03-16 07:05:00,64.8,66.6335480794994
2017-03-16 07:10:00,65.7,66.64218069748142
2017-03-16 07:15:00,66.5,67.51376165306468
2017-03-16 07:20:00,66.6,67.10948365011826
2017-03-16 07:25:00,66.5,67.18069573217022
2017-03-16 07:30:00,66.7,67.43970510382105
2017-03-16 07:35:00,65.8,66.944752001093
2017-03-16 07:40:00,66.7,67.77365092799076
2017-03-16 07:45:00,66.4,67.29248771998867
2017-03-16 07:50:00,66.7,66.10640379845641
2017-03-16 07:55:00,66.1,66.00000546750708
2017-03-16 08:00:00,64.2,67.0513732724948
2017-03-16 08:05:00,64.9,68.05987326508662
2017-03-16 08:10:00,65.5,67.87262146808426
2017-03-16 08:15:00,65.3,67.90640248061888
2017-03-16 08:20:00,66.1,67.6536346510687
2017-03-16 08:25:00,64.7,68.1093012188823
2017-03-16 08:30:00,65.8,66.89362471927384
2017-03-16 08:35:00,65.3,66.53533095164426
2017-03-16 08:40:00,65.7,67.53758782099747
2017-03-16 08:45:00,65.5,67.39582299142324
2017-03-16 08:50:00,65.8,67.06956703172638
2017-03-16 08:55:00,64.8,67.07520932253985
2017-03-16 09:00:00,65.0,66.68007069229192
2017-03-16 09:05:00,65.1,66.5184266104198
2017-03-16 09:10:00,64.2,66.96078236830957
2017-03-16 09:15:00,64.9,67.80782880615355
2017-03-16 09:20:00,65.1,66.95491516062117
2017-03-16 09:25:00,64.4,67.55764455603148
2017-03-16 09:30:00,64.2,66.59312865923596
2017-03-16 09:35:00,64.4,66.6904563969881
2017-03-16 09:40:00,64.8,66.04604583322153
2017-03-16 09:45:00,64.0,65.09462610687164
2017-03-16 09:50:00,63.3,64.9562259388782
2017-03-16 09:55:00,63.4,65.1349482871505
2017-03-16 10:00:00,64.1,66.08916899939811
2017-03-16 10:05:00,63.2,65.47577838600195
2017-03-16 10:10:00,64.2,66.48103862691188
2017-03-16 10:15:00,65.5,67.49026436182776
2017-03-16 10:20:00,65.2,67.24025640858832
2017-03-16 10:25:00,65.6,66.58526289316497
2017-03-16 10:30:00,64.7,64.86638805164685
2017-03-16 10:35:00,64.7,67.32637229705972
2017-03-16 10:40:00,66.5,66.72082333738064
2017-03-16 10:45:00,66.0,67.0405523595749
2017-03-16 10:50:00,65.1,66.26201900128362
2017-03-16 10:55:00,65.5,63.734952210888174
2017-03-16 11:00:00,64.5,67.40217244618972
2017-03-16 11:05:00,67.2,67.0979049768306
2017-03-16 11:10:00,66.9,66.12987104807208
2017-03-16 11:15:00,66.0,64.99677145489403
2017-03-16 11:20:00,62.6,66.57359172330659
2017-03-16 11:25:00,64.9,64.65741655776011
2017-03-16 11:30:00,64.7,65.72349606090502
2017-03-16 11:35:00,64.4,65.09193817233812
2017-03-16 11:40:00,63.4,65.56169307466782
2017-03-16 11:45:00,64.6,66.39565164304045
2017-03-16 11:50:00,63.9,67.17933634880835
2017-03-16 11:55:00,64.3,66.27275176576221
2017-03-16 12:00:00,64.3,66.85797519695394
2017-03-16 12:05:00,64.9,64.69062915119778
2017-03-16 12:10:00,65.5,66.86929021548663
2017-03-16 12:15:00,64.9,66.9848860259545
2017-03-16 12:20:00,63.5,66.44922099244022
2017-03-16 12:25:00,64.1,67.13664720500202
2017-03-16 12:30:00,65.9,67.80885733639711
2017-03-16 12:35:00,66.6,68.42670122486015
2017-03-16 12:40:00,66.7,68.19034560734411
2017-03-16 12:45:00,66.4,68.68936223463169
2017-03-16 12:50:00,66.9,67.98414229074241
2017-03-16 12:55:00,67.6,67.29782880402058
2017-03-16 13:00:00,66.6,66.13355351838301
2017-03-16 13:05:00,66.0,66.67821680803277
2017-03-16 13:10:00,65.3,67.05970073085037
2017-03-16 13:15:00,65.6,64.80603917795524
2017-03-16 13:20:00,65.5,67.26557003205782
2017-03-16 13:25:00,65.8,65.95630755768171
2017-03-16 13:30:00,63.3,66.65934474061596
2017-03-16 13:35:00,64.8,66.9583019581334
2017-03-16 13:40:00,66.1,67.36091660394496
2017-03-16 13:45:00,66.6,67.72462774551308
2017-03-16 13:50:00,66.1,65.56365408102383
2017-03-16 13:55:00,64.9,65.69767212515863
2017-03-16 14:00:00,64.1,66.58938333869108
2017-03-16 14:05:00,65.2,66.78101884069002
2017-03-16 14:10:00,65.2,65.7728425860957
2017-03-16 14:15:00,64.8,66.28169231036212
2017-03-16 14:20:00,65.0,66.4041743719342
2017-03-16 14:25:00,65.7,65.4192242434165
2017-03-16 14:30:00,65.4,63.84675230203867
2017-03-16 14:35:00,64.9,61.55857984379773
2017-03-16 14:40:00,64.3,60.12417563615705
2017-03-16 14:45:00,62.2,57.352916910869084
2017-03-16 14:50:00,47.2,54.03768091216415
2017-03-16 14:55:00,39.9,52.57621454011145
2017-03-16 15:00:00,44.5,51.6814343377969
2017-03-16 15:05:00,54.1,50.713734424432616
2017-03-16 15:10:00,57.3,49.65783705447141
2017-03-16 15:15:00,59.6,47.817175061515016
2017-03-16 15:20:00,57.3,52.181328496652775
2017-03-16 15:25:00,45.9,51.29536392903922
2017-03-16 15:30:00,50.6,48.53422587019673
2017-03-16 15:35:00,55.8,44.446867237062975
2017-03-16 15:40:00,44.8,34.85942850093935
2017-03-16 15:45:00,42.8,33.30016716486708
2017-03-16 15:50:00,37.8,29.11990718970273
2017-03-16 15:55:00,32.4,26.45538614709895
2017-03-16 16:00:00,30.6,31.52022007904024
2017-03-16 16:05:00,29.9,29.479720430912735
2017-03-16 16:10:00,31.3,27.79513810005958
2017-03-16 16:15:00,28.6,29.358421851104385
2017-03-16 16:20:00,30.1,29.672657209453508
2017-03-16 16:25:00,27.2,25.27470299755663
2017-03-16 16:30:00,29.4,24.594405740776025
2017-03-16 16:35:00,27.7,22.573499554259982
2017-03-16 16:40:00,23.5,20.925877904380812
2017-03-16 16:45:00,22.9,20.126286950726275
2017-03-16 16:50:00,25.5,20.232055593482677
2017-03-16 16:55:00,25.3,18.463919608223755
2017-03-16 17:00:00,24.1,16.147894021305866
2017-03-16 17:05:00,24.9,20.5258658116529
2017-03-16 17:10:00,23.8,20.379534655647596
2017-03-16 17:15:00,23.3,20.17159920240973
2017-03-16 17:20:00,21.5,19.1558572026725
2017-03-16 17:25:00,18.5,18.75106374875083
2017-03-16 17:30:00,20.3,20.23056932379943
2017-03-16 17:35:00,20.2,20.365064081029445
2017-03-16 17:40:00,19.5,16.6408548902032
2017-03-16 17:45:00,17.9,17.176595027770624
2017-03-16 17:50:00,19.9,15.568590370639747
2017-03-16 17:55:00,19.8,25.362079843551847
2017-03-16 18:00:00,20.4,18.390630701460154
2017-03-16 18:05:00,19.2,19.01287173459246
2017-03-16 18:10:00,23.1,19.55201131877582
2017-03-16 18:15:00,21.5,18.62742192248443
2017-03-16 18:20:00,24.1,34.091558337056384
2017-03-16 18:25:00,28.0,25.24818731395235
2017-03-16 18:30:00,28.9,27.686305211934958
2017-03-16 18:35:00,28.5,29.30141550306212
2017-03-16 18:40:00,27.3,31.837842234901608
2017-03-16 18:45:00,27.2,37.805426885618346
2017-03-16 18:50:00,28.3,42.48169616366864
2017-03-16 18:55:00,47.8,52.74381753567371
2017-03-16 19:00:00,58.8,53.216691627915786
2017-03-16 19:05:00,63.1,55.66138824566921
2017-03-16 19:10:00,64.7,58.246285156984555
2017-03-16 19:15:00,65.3,60.205822833466456
2017-03-16 19:20:00,67.7,60.274273260427464
2017-03-16 19:25:00,67.7,62.84931138127211
2017-03-16 19:30:00,68.6,64.90134622139335
2017-03-16 19:35:00,67.9,62.789641211050224
2017-03-16 19:40:00,66.5,62.86145333495834
2017-03-16 19:45:00,66.7,66.52230711826033
2017-03-16 19:50:00,66.1,65.78907415311781
2017-03-16 19:55:00,66.1,64.92072504352663
2017-03-16 20:00:00,65.7,65.44746811081204
2017-03-16 20:05:00,66.0,66.62249750629069
2017-03-16 20:10:00,67.0,66.62804097598159
2017-03-16 20:15:00,67.7,66.01685802646332
2017-03-16 20:20:00,67.6,66.31291622752946
2017-03-16 20:25:00,67.9,67.76872647381153
2017-03-16 20:30:00,67.3,67.22836941339828
2017-03-16 20:35:00,67.1,67.88596311019833
2017-03-16 20:40:00,66.7,68.10550727834512
2017-03-16 20:45:00,68.7,68.82898936568279
2017-03-16 20:50:00,69.3,67.49888986468895
2017-03-16 20:55:00,68.6,67.16702956148968
2017-03-16 21:00:00,67.0,68.57105437727638
2017-03-16 21:05:00,68.9,68.07153178584132
2017-03-16 21:10:00,68.1,67.75701340379719
2017-03-16 21:15:00,67.4,67.87528173270347
2017-03-16 21:20:00,67.3,67.69495531996985
2017-03-16 21:25:00,68.0,67.72274381963265
2017-03-16 21:30:00,67.1,67.67076865258198
2017-03-16 21:35:00,67.1,68.04696090192894
2017-03-16 21:40:00,67.4,67.55101405399245
2017-03-16 21:45:00,67.1,68.22503656477522
2017-03-16 21:50:00,67.6,67.459623093999
2017-03-16 21:55:00,66.5,67.84768929414783
2017-03-16 22:00:00,67.4,68.09144463732088
2017-03-16 22:05:00,68.2,68.16642219942672
2017-03-16 22:10:00,66.8,68.52764107228397
2017-03-16 22:15:00,68.6,68.96923551224558
2017-03-16 22:20:00,68.7,67.60610327225712
2017-03-16 22:25:00,67.4,68.00988875072872
2017-03-16 22:30:00,68.2,69.26707446994017
2017-03-16 22:35:00,69.9,69.03764502726183
2017-03-16 22:40:00,68.4,68.23538985614319
2017-03-16 22:45:00,68.4,66.93870493896154
2017-03-16 22:50:00,65.1,66.04429828049024
2017-03-16 22:55:00,64.8,66.86260318776549
2017-03-16 23:00:00,65.3,68.32642861765585
2017-03-16 23:05:00,68.1,68.49016968374862
2017-03-16 23:10:00,68.0,68.65363800354314
2017-03-16 23:15:00,68.5,67.3594548419001
2017-03-16 23:20:00,67.6,68.05896648246605
2017-03-16 23:25:00,68.3,68.02924425107706
2017-03-16 23:30:00,68.1,68.3229690877974
2017-03-16 23:35:00,67.8,67.3520310038892
2017-03-16 23:40:00,67.3,65.96099642230476
2017-03-16 23:45:00,65.4,67.26353234051072
2017-03-16 23:50:00,67.0,68.10885929082222
2017-03-16 23:55:00,68.6,67.33336725139874
2017-03-17 00:00:00,67.0,67.29370401036509
2017-03-17 00:05:00,67.6,66.4886079296152
2017-03-17 00:10:00,67.1,65.46081923975387
2017-03-17 00:15:00,65.8,66.08275511325972
2017-03-17 00:20:00,65.7,66.56248660083821
2017-03-17 00:25:00,66.7,66.50910896441621
2017-03-17 00:30:00,67.3,66.83297582465416
2017-03-17 00:35:00,67.6,67.08963009131223
2017-03-17 00:40:00,68.1,64.99076036365119
2017-03-17 00:45:00,64.5,66.68140082460152
2017-03-17 00:50:00,66.6,66.87866675887925
2017-03-17 00:55:00,67.2,67.46917079557589
2017-03-17 01:00:00,66.8,67.1570166100678
2017-03-17 01:05:00,66.3,67.23181194602365
2017-03-17 01:10:00,67.3,67.36591537160834
2017-03-17 01:15:00,67.4,66.39702090851459
2017-03-17 01:20:00,67.0,66.1663933585464
2017-03-17 01:25:00,67.3,66.69669714851976
2017-03-17 01:30:00,66.6,67.19289065397815
2017-03-17 01:35:00,67.9,66.82559507265267
2017-03-17 01:40:00,67.9,67.27508690144448
2017-03-17 01:45:00,67.4,67.56431063367464
2017-03-17 01:50:00,67.1,65.99296624130515
2017-03-17 01:55:00,66.4,66.39877320465976
2017-03-17 02:00:00,66.1,66.72898754324173
2017-03-17 02:05:00,65.6,67.67069750137374
2017-03-17 02:10:00,67.2,66.94287400447993
2017-03-17 02:15:00,66.2,67.81024557552679
2017-03-17 02:20:00,67.3,67.15099010272984
2017-03-17 02:25:00,69.0,66.76996668634334
2017-03-17 02:30:00,65.3,65.58009198654983
2017-03-17 02:35:00,64.3,67.89381662245012
2017-03-17 02:40:00,66.4,67.62364757907126
2017-03-17 02:45:00,67.7,67.37587733133098
2017-03-17 02:50:00,66.6,68.28272280214067
2017-03-17 02:55:00,67.3,66.91533176705454
2017-03-17 03:00:00,68.1,66.19916323335501
2017-03-17 03:05:00,66.9,66.14842965488813
2017-03-17 03:10:00,66.3,67.03505039475546
2017-03-17 03:15:00,65.9,66.73963334513248
2017-03-17 03:20:00,66.0,68.39766678848417
2017-03-17 03:25:00,67.0,67.00782398963776
2017-03-17 03:30:00,67.4,67.12615003007961
2017-03-17 03:35:00,66.5,67.87573472872927
2017-03-17 03:40:00,67.4,67.4793446277853
2017-03-17 03:45:00,68.0,66.75545816441414
2017-03-17 03:50:00,67.5,66.99085165948097
2017-03-17 03:55:00,67.2,68.7741918673719
2017-03-17 04:00:00,67.5,67.33911271146415
2017-03-17 04:05:00,66.5,67.4262211592905
2017-03-17 04:10:00,66.3,67.29717777046518
2017-03-17 04:15:00,67.7,68.56838225412247
2017-03-17 04:20:00,67.6,67.09072384349669
2017-03-17 04:25:00,67.8,66.7583184429854
2017-03-17 04:30:00,66.6,68.10988228708293
2017-03-17 04:35:00,68.0,67.86232351654493
2017-03-17 04:40:00,67.7,67.98714091888526
2017-03-17 04:45:00,68.8,67.42126943048146
2017-03-17 04:50:00,67.0,67.23451766835925
2017-03-17 04:55:00,68.5,66.34207557380437
2017-03-17 05:00:00,68.5,67.11177195203217
2017-03-17 05:05:00,67.7,68.01528517458927
2017-03-17 05:10:00,69.1,67.91391367650213
2017-03-17 05:15:00,68.8,67.52022376391088
2017-03-17 05:20:00,68.5,66.94783482483226
2017-03-17 05:25:00,67.8,66.83858965498433
2017-03-17 05:30:00,67.5,67.81772040523694
2017-03-17 05:35:00,68.8,67.86883701437485
2017-03-17 05:40:00,67.1,66.64378159966684
2017-03-17 05:45:00,66.6,66.52557335400306
2017-03-17 05:50:00,66.1,66.37913033248702
2017-03-17 05:55:00,66.6,65.3013120658359
2017-03-17 06:00:00,64.5,66.2696827769801
2017-03-17 06:05:00,64.6,67.53109171568512
2017-03-17 06:10:00,64.1,66.15321694534924
2017-03-17 06:15:00,62.0,65.1237222076281
2017-03-17 06:20:00,61.5,65.9645690035274
2017-03-17 06:25:00,64.2,66.86663785655722
2017-03-17 06:30:00,63.9,67.20000221724179
2017-03-17 06:35:00,63.3,67.29309922509505
2017-03-17 06:40:00,63.5,65.69169384252847
2017-03-17 06:45:00,62.3,66.78628600652227
2017-03-17 06:50:00,61.9,66.4130295350842
2017-03-17 06:55:00,63.2,64.31611053638242
2017-03-17 07:00:00,62.5,67.16943407704372
2017-03-17 07:05:00,63.9,65.36067312358644
2017-03-17 07:10:00,62.7,65.64257658234212
2017-03-17 07:15:00,63.5,67.34062941805315
2017-03-17 07:20:00,64.4,66.80892434456194
2017-03-17 07:25:00,65.1,67.35197171121567
2017-03-17 07:30:00,65.4,67.39944142564676
2017-03-17 07:35:00,66.0,67.10943226313454
2017-03-17 07:40:00,66.2,69.0761789405069
2017-03-17 07:45:00,66.8,69.23913259989516
2017-03-17 07:50:00,68.7,67.3408416858244
2017-03-17 07:55:00,67.1,68.20257491890268
2017-03-17 08:00:00,66.6,68.09121062890267
2017-03-17 08:05:00,66.7,68.3841148550213
2017-03-17 08:10:00,66.3,67.74422120712454
2017-03-17 08:15:00,66.3,67.30179983200938
2017-03-17 08:20:00,65.3,65.7541646033636
2017-03-17 08:25:00,65.3,67.09098117369982
2017-03-17 08:30:00,65.4,66.32573609411644
2017-03-17 08:35:00,63.6,65.80369928397164
2017-03-17 08:40:00,64.3,66.12778038840328
2017-03-17 08:45:00,65.5,67.93972180086891
2017-03-17 08:50:00,66.4,67.69491895379676
2017-03-17 08:55:00,66.0,67.89053971402615
2017-03-17 09:00:00,66.8,67.99929591695967
2017-03-17 09:05:00,67.3,67.40492085925025
2017-03-17 09:10:00,67.3,67.79897206186557
2017-03-17 09:15:00,66.1,68.03251483494918
2017-03-17 09:20:00,67.1,65.48499760616745
2017-03-17 09:25:00,64.1,67.37813242934772
2017-03-17 09:30:00,64.5,66.54727210080947
2017-03-17 09:35:00,64.0,66.82731811774558
2017-03-17 09:40:00,65.4,66.8669418303302
2017-03-17 09:45:00,65.2,66.89801277239982
2017-03-17 09:50:00,64.8,68.201308427396
2017-03-17 09:55:00,65.9,67.02151506324118
2017-03-17 10:00:00,66.1,65.65372360496646
2017-03-17 10:05:00,64.6,66.37362876295208
2017-03-17 10:10:00,65.0,63.960558066692556
2017-03-17 10:15:00,64.5,66.76767364101555
2017-03-17 10:20:00,65.2,66.08509124459695
2017-03-17 10:25:00,64.6,65.14937735689718
2017-03-17 10:30:00,65.2,66.86382105927987
2017-03-17 10:35:00,64.2,67.04462537096218
2017-03-17 10:40:00,65.3,65.35851091742491
2017-03-17 10:45:00,64.4,66.38772658429595
2017-03-17 10:50:00,65.5,64.68995795813338
2017-03-17 10:55:00,66.1,66.69242728545635
2017-03-17 11:00:00,65.0,65.23493233667695
2017-03-17 11:05:00,63.6,66.6550974087685
2017-03-17 11:10:00,65.3,66.34794752490666
2017-03-17 11:15:00,65.3,67.14261758194237
2017-03-17 11:20:00,65.1,66.87191332336376
2017-03-17 11:25:00,64.2,67.43518146811493
2017-03-17 11:30:00,65.5,66.67724203647987
2017-03-17 11:35:00,64.3,67.20723038943004
2017-03-17 11:40:00,66.0,65.72814460651006
2017-03-17 11:45:00,65.4,65.90454307726432
2017-03-17 11:50:00,64.7,65.57897649371841
2017-03-17 11:55:00,65.0,65.90400667621108
2017-03-17 12:00:00,64.1,66.20517590573583
2017-03-17 12:05:00,65.3,67.68175360856533
2017-03-17 12:10:00,67.9,67.59333953606776
2017-03-17 12:15:00,67.6,66.65852887342814
2017-03-17 12:20:00,66.2,66.73422110989232
2017-03-17 12:25:00,65.8,64.83333831541916
2017-03-17 12:30:00,66.2,67.04371700720364
2017-03-17 12:35:00,66.6,66.11631081363491
2017-03-17 12:40:00,65.7,66.26252022201723
2017-03-17 12:45:00,65.3,64.9856042727607
2017-03-17 12:50:00,63.6,65.62330488230569
2017-03-17 12:55:00,65.0,65.75124345098084
2017-03-17 13:00:00,64.9,65.20252691416832
2017-03-17 13:05:00,62.9,67.36027663835529
2017-03-17 13:10:00,65.6,67.25076583732994
2017-03-17 13:15:00,65.8,66.90526861450239
2017-03-17 13:20:00,66.0,67.028154261539
2017-03-17 13:25:00,65.2,65.96202060441892
2017-03-17 13:30:00,65.9,68.99170822608383
2017-03-17 13:35:00,67.2,67.91397771258954
2017-03-17 13:40:00,66.4,68.00094267214595
2017-03-17 13:45:00,67.2,67.6794577962461
2017-03-17 13:50:00,65.6,66.31699516818409
2017-03-17 13:55:00,66.1,67.3251314990449
2017-03-17 14:00:00,66.9,66.35005913465343
2017-03-17 14:05:00,65.0,65.62832380947808
2017-03-17 14:10:00,65.3,65.18542295427629
2017-03-17 14:15:00,64.8,65.80720110927054
2017-03-17 14:20:00,63.4,64.0933185132217
2017-03-17 14:25:00,64.1,60.8174968251427
2017-03-17 14:30:00,65.4,61.86871570669873
2017-03-17 14:35:00,65.8,57.07979034893436
2017-03-17 14:40:00,56.6,53.42643906525684
2017-03-17 14:45:00,42.7,43.33962636466647
2017-03-17 14:50:00,35.9,36.57553714159488
2017-03-17 14:55:00,30.9,31.185686071549092
2017-03-17 15:00:00,28.6,30.975622406615855
2017-03-17 15:05:00,27.5,28.027726656383784
2017-03-17 15:10:00,26.4,27.596819127899906
2017-03-17 15:15:00,27.0,28.142330698065685
2017-03-17 15:20:00,26.0,26.05786276552149
2017-03-17 15:25:00,27.6,24.402540973772744
2017-03-17 15:30:00,28.8,27.78534136925385
2017-03-17 15:35:00,26.5,22.454993264090582
2017-03-17 15:40:00,25.1,21.93664880636897
2017-03-17 15:45:00,25.6,22.251276286932395
2017-03-17 15:50:00,23.5,22.60839843133295
2017-03-17 15:55:00,24.7,21.036930710202533
2017-03-17 16:00:00,25.8,22.827300657467617
2017-03-17 16:05:00,26.7,21.470598905566142
2017-03-17 16:10:00,25.2,22.730531851984658
2017-03-17 16:15:00,26.6,25.77033598960788
2017-03-17 16:20:00,26.7,21.121714489941873
2017-03-17 16:25:00,27.7,19.797606315966377
2017-03-17 16:30:00,23.7,18.804237418375877
2017-03-17 16:35:00,26.5,18.673951650397775
2017-03-17 16:40:00,25.9,19.54566463100077
2017-03-17 16:45:00,24.3,19.15578763260222
2017-03-17 16:50:00,22.4,20.113761175800036
2017-03-17 16:55:00,19.4,18.71029252529108
2017-03-17 17:00:00,20.5,17.54807706713207
2017-03-17 17:05:00,21.0,17.151533991090375
2017-03-17 17:10:00,20.1,16.960706450589434
2017-03-17 17:15:00,21.7,18.194907957832278
2017-03-17 17:20:00,21.9,18.827410576330813
2017-03-17 17:25:00,24.1,23.923389763825902
2017-03-17 17:30:00,23.0,20.688280302996475
2017-03-17 17:35:00,23.5,20.772052154440843
2017-03-17 17:40:00,24.2,18.041686202593368
2017-03-17 17:45:00,19.9,17.237819851892567
2017-03-17 17:50:00,21.0,17.52381924853595
2017-03-17 17:55:00,22.2,22.264390245180095
2017-03-17 18:00:00,25.7,23.20953127268725
2017-03-17 18:05:00,25.8,20.90168016902721
2017-03-17 18:10:00,25.4,20.02877184812578
2017-03-17 18:15:00,23.8,22.478941179646363
2017-03-17 18:20:00,21.0,20.526710139324024
2017-03-17 18:25:00,17.2,22.633791506985
2017-03-17 18:30:00,21.0,26.750609902606215
2017-03-17 18:35:00,26.6,34.21674651624854
2017-03-17 18:40:00,35.4,38.222218014387316
2017-03-17 18:45:00,36.8,39.3289465980845
2017-03-17 18:50:00,51.2,46.868906543121206
2017-03-17 18:55:00,59.0,51.83369080831068
2017-03-17 19:00:00,64.1,58.3597831926628
2017-03-17 19:05:00,66.6,62.46190827085564
2017-03-17 19:10:00,66.3,63.206157221813996
2017-03-17 19:15:00,67.4,59.60368419072678
2017-03-17 19:20:00,67.7,66.09639045175004
2017-03-17 19:25:00,67.6,67.25832802491242
2017-03-17 19:30:00,68.2,68.01310478534118
2017-03-17 19:35:00,68.2,68.93701508287836
2017-03-17 19:40:00,66.2,69.03493653793481
2017-03-17 19:45:00,65.8,68.51556750281455
2017-03-17 19:50:00,65.6,67.79700828851814
2017-03-17 19:55:00,65.0,66.23068717145044
2017-03-17 20:00:00,65.2,66.82318502311578
2017-03-17 20:05:00,65.8,65.12086469604827
2017-03-17 20:10:00,66.0,65.0548253068354
2017-03-17 20:15:00,65.8,65.77708003583092
2017-03-17 20:20:00,66.4,67.35857849618527
2017-03-17 20:25:00,67.6,67.6936311169276
2017-03-17 20:30:00,68.5,67.98824534375095
2017-03-17 20:35:00,68.7,67.97075163335155
2017-03-17 20:40:00,67.8,67.19406188192269
2017-03-17 20:45:00,68.9,67.80121964947699
2017-03-17 20:50:00,68.2,68.35051409221423
2017-03-17 20:55:00,68.8,66.2246148111116
2017-03-17 21:00:00,68.1,66.24891136758777
2017-03-17 21:05:00,67.5,66.19423166405497
